Altium Designer Pick and Place Locations
E:\Saniok\Lime Micro\Lime PCBs\LimeSDR-XTRX\LimeSDR-XTRX_1v1\Altium Designer design files\Project Outputs for LimeSDR-XTRX_1v1\Pick Place\Pick Place for LimeSDR-XTRX_1v1.csv

========================================================================================================================
File Design Information:

Date:       14-04-23
Time:       16:18
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C146","470nF, 6.3V","TopLayer","CAP0201","11.7467","17.1750","360",""
"C145","470nF, 6.3V","TopLayer","CAP0201","11.7467","16.5250","360",""
"C144","470nF, 6.3V","TopLayer","CAP0201","12.4450","18.8500","180",""
"C143","4.7uF, 6.3V","BottomLayer","CAP0402","10.8500","22.4236","225",""
"C142","4.7uF, 6.3V","BottomLayer","CAP0402","8.0750","21.1969","360",""
"C141","47uF, 6.3V","BottomLayer","CAP0603","13.8000","7.2750","180",""
"C140","47uF, 6.3V","TopLayer","CAP0603","14.4000","13.2250","180",""
"C139","47uF, 6.3V","TopLayer","CAP0603","9.5750","9.0250","90",""
"C138","470nF, 6.3V","TopLayer","CAP0201","11.6950","13.1550","90",""
"C137","470nF, 6.3V","TopLayer","CAP0201","11.5000","11.8750","360",""
"C136","470nF, 6.3V","TopLayer","CAP0201","10.7500","10.1500","180",""
"C135","470nF, 6.3V","TopLayer","CAP0201","11.8500","8.2750","270",""
"C134","4.7uF, 6.3V","BottomLayer","CAP0402","13.8500","8.5000","180",""
"C133","4.7uF, 6.3V","TopLayer","CAP0402","11.9000","9.3500","180",""
"C132","470nF, 6.3V","TopLayer","CAP0201","13.7950","15.3750","180",""
"C131","470nF, 6.3V","TopLayer","CAP0201","14.9750","14.4000","270",""
"C130","470nF, 6.3V","TopLayer","CAP0201","13.8000","14.3750","45",""
"C129","470nF, 6.3V","TopLayer","CAP0201","11.9000","11.2250","180",""
"C128","4.7uF, 6.3V","TopLayer","CAP0402","12.5000","13.1000","90",""
"C127","4.7uF, 6.3V","TopLayer","CAP0402","13.5000","11.1250","180",""
"C125","47uF, 6.3V","BottomLayer","CAP0603","16.9000","7.9500","360",""
"C124","47uF, 6.3V","TopLayer","CAP0603","8.3250","10.5000","90",""
"C123","47uF, 6.3V","TopLayer","CAP0603","9.0500","13.7000","315",""
"C122","470nF, 6.3V","TopLayer","CAP0201","9.3250","11.8000","270",""
"C121","470nF, 6.3V","TopLayer","CAP0201","10.5000","14.5250","135",""
"C120","470nF, 6.3V","TopLayer","CAP0201","12.6500","16.2800","90",""
"C118","4.7uF, 6.3V","TopLayer","CAP0402","22.0250","4.1000","270",""
"C115","470nF, 6.3V","TopLayer","CAP0201","7.9000","12.4500","270",""
"C114","470nF, 6.3V","TopLayer","CAP0201","10.2750","11.1500","270",""
"C113","4.7uF, 6.3V","TopLayer","CAP0402","6.4750","11.7250","360",""
"C112","100nF, 6.3V","TopLayer","CAP0201","7.1063","14.8169","45",""
"C111","100nF, 6.3V","TopLayer","CAP0201","6.2750","13.6750","90",""
"C110","4.7uF, 6.3V","TopLayer","CAP0402","5.6500","15.4500","180",""
"C109","100nF, 6.3V","TopLayer","CAP0201","7.8250","15.6500","270",""
"C108","100nF, 6.3V","BottomLayer","CAP0201","4.4750","16.3750","180",""
"C107","4.7uF, 6.3V","BottomLayer","CAP0402","5.0750","17.3750","315",""
"F8","Fiducial","TopLayer","Fiducial","3.0000","35.7300","0",""
"F7","Fiducial","BottomLayer","Fiducial","52.8250","35.7300","180",""
"F6","Fiducial","BottomLayer","Fiducial","52.8250","-6.0300","180",""
"F5","Fiducial","BottomLayer","Fiducial","3.0050","-6.0250","180",""
"F4","Fiducial","BottomLayer","Fiducial","3.0000","35.7300","180",""
"F3","Fiducial","TopLayer","Fiducial","52.8250","35.7300","0",""
"F2","Fiducial","TopLayer","Fiducial","52.8250","-6.0300","0",""
"F1","Fiducial","TopLayer","Fiducial","3.0050","-6.0250","0",""
"R14","15R, 1%","TopLayer","RES0201","25.2705","16.3345","270",""
"R2","15R, 1%","BottomLayer","RES0201","20.9175","13.6970","360",""
"R61","47R, 1%","TopLayer","RES0201","26.0000","20.8250","180",""
"R34","10k, 1%","TopLayer","RES0201","5.1250","12.3500","90",""
"R92","15R, 1%","BottomLayer","RES0201","11.8157","6.7707","180",""
"R89","8.06k, 1%","BottomLayer","RES0201","8.7386","5.7579","225",""
"R77","10k, 1%","BottomLayer","RES0201","8.1500","8.9250","270",""
"R82","10k, 1%","TopLayer","RES0201","8.3300","7.6100","270",""
"R85","4.7k, 1%","BottomLayer","RES0201","24.8300","26.7800","180",""
"R84","4.7k, 1%","BottomLayer","RES0201","0.6500","27.8750","270",""
"R81","4.7k, 1%","BottomLayer","RES0201","24.6750","24.0500","90",""
"R83","15R, 1%","BottomLayer","RES0201","0.6500","26.6800","270",""
"R80","15R, 1%","BottomLayer","RES0201","23.9250","24.0500","90",""
"R75","15R, 1%","BottomLayer","RES0201","24.9750","25.2750","270",""
"R73","15R, 1%","BottomLayer","RES0201","6.7450","24.8450","180",""
"R116","0R","TopLayer","RES0201","17.2750","10.2750","360",""
"R113","0R","TopLayer","RES0201","19.3750","24.6500","0",""
"R58","100k, 1%","BottomLayer","RES0201","1.7050","19.1300","90",""
"R56","100k, 1%","BottomLayer","RES0201","20.3500","22.8500","270",""
"R62","1k, 1%","BottomLayer","RES0201","14.6500","23.9500","90",""
"R63","1k, 1%","BottomLayer","RES0201","20.3500","21.7500","270",""
"R71","3k, 1%","TopLayer","RES0201","17.5500","13.7000","180",""
"R72","12.7k, 1%","TopLayer","RES0201","17.6500","12.3000","180",""
"R65","10k, 1%","TopLayer","RES0201","17.6000","11.5000","0",""
"R68","10k, 1%","TopLayer","RES0201","18.7750","11.6500","0",""
"R64","100R, 1%","TopLayer","RES0201","18.5000","13.1250","270",""
"X9","Molex 0788641001","BottomLayer","MOLEX_0788641001_SPRING_CONTACTS","10.4500","26.9500","270","Header, 6-pin"
"IC15","NVT4555UKZ","BottomLayer","NVT4555UKZ_SIM_INTERFACE_WLCSP12","2.6500","23.4250","180",""
"IC11","74LVC1G34QSE-7","BottomLayer","74AHCT1G126SE-7_BUFFER_SOT353","3.1500","19.2500","90",""
"IC9","74LVC1G34QSE-7","BottomLayer","74AHCT1G126SE-7_BUFFER_SOT353","18.3500","22.6750","180",""
"FR38","220R, 0.9A","TopLayer","RES0402","2.2250","22.3000","360",""
"FR36","600R, 0.27A","BottomLayer","RES0201","12.9500","23.4750","360",""
"FR37","600R, 0.27A","BottomLayer","RES0201","8.8750","23.5250","360",""
"FR39","600R, 0.27A","BottomLayer","RES0201","14.1000","28.2250","270",""
"FR40","600R, 0.27A","TopLayer","RES0201","16.2950","13.1750","90",""
"ESD5","ESD8472","TopLayer","ESD8472_X3DFN2","3.2500","24.4500","270",""
"ESD6","ESD8472","TopLayer","ESD8472_X3DFN2","21.0000","25.5000","270",""
"C22","510pF, 50V","TopLayer","CAP0402","39.9000","5.2250","0",""
"C21","510pF, 50V","TopLayer","CAP0402","34.9250","23.9500","0",""
"C24","510pF, 50V","BottomLayer","CAP0402","39.7500","26.2000","90",""
"C23","510pF, 50V","BottomLayer","CAP0402","35.6771","4.2000","360",""
"C160","100nF, 6.3V","BottomLayer","CAP0201","40.1050","0.4000","360",""
"C175","4.7uF, 6.3V","BottomLayer","CAP0402","1.2250","23.7250","270",""
"C176","1uF, 6.3V","BottomLayer","CAP0201","1.2800","25.2500","180",""
"C181","100nF, 6.3V","BottomLayer","CAP0201","2.5300","24.8250","360",""
"C156","1nF, 25V","TopLayer","CAP0201","4.9250","22.8000","360",""
"C161","22pF, 50V","BottomLayer","CAP0201","12.9800","22.5550","360",""
"C162","22pF, 50V","BottomLayer","CAP0201","7.8200","23.4450","180",""
"C167","4.7uF, 6.3V","TopLayer","CAP0402","2.7500","23.4250","0",""
"C166","100pF, 50V","TopLayer","CAP0201","6.5500","18.9586","270",""
"C157","1nF, 25V","BottomLayer","CAP0201","21.2450","23.2800","270",""
"C158","100nF, 6.3V","TopLayer","CAP0201","0.4250","22.9500","180",""
"C178","100nF, 6.3V","TopLayer","CAP0201","18.7750","12.3000","360",""
"C168","100nF, 6.3V","BottomLayer","CAP0201","4.9750","19.4500","360",""
"C159","100nF, 6.3V","BottomLayer","CAP0201","13.8500","24.6550","90",""
"C173","100nF, 6.3V","BottomLayer","CAP0201","21.0950","21.7500","270",""
"C174","1uF, 6.3V","BottomLayer","CAP0201","16.2750","23.4354","180",""
"C164","1nF, 25V","BottomLayer","CAP0201","1.5250","15.1750","360",""
"C169","1nF, 25V","BottomLayer","CAP0201","4.9750","18.7000","180",""
"C184","1uF, 6.3V","TopLayer","CAP0201","8.8000","6.0214","270",""
"C185","1uF, 6.3V","TopLayer","CAP0201","9.4464","6.0214","270",""
"C186","1uF, 6.3V","TopLayer","CAP0201","11.0500","7.8500","315",""
"C202","1uF, 10V","TopLayer","CAP0402","6.6500","10.6000","180",""
"R90","0R","BottomLayer","RES0201","0.7250","13.0500","360",""
"R100","0R","TopLayer","RES0201","0.4250","4.2276","180",""
"R99","0R","TopLayer","RES0201","0.4250","5.0718","180",""
"R98","0R","TopLayer","RES0201","0.4250","5.8276","180",""
"R96","0R","TopLayer","RES0201","0.4250","6.6718","180",""
"R95","0R","TopLayer","RES0201","0.4250","7.4276","180",""
"R94","0R","TopLayer","RES0201","0.4250","8.2718","180",""
"R93","0R","TopLayer","RES0201","0.4243","9.0497","180",""
"R91","0R","BottomLayer","RES0201","0.7250","12.2058","360",""
"R20","100R, 1%","TopLayer","RES0201","44.8750","7.8750","360",""
"R18","100R, 1%","BottomLayer","RES0201","35.8500","13.8750","270",""
"R19","100R, 1%","BottomLayer","RES0201","42.2500","16.8000","90",""
"R17","100R, 1%","TopLayer","RES0201","42.5750","16.2250","0",""
"R121","10k, 1%","TopLayer","RES0201","17.3750","9.3904","90",""
"R120","31.6k, 1%","TopLayer","RES0201","17.3750","7.9554","90",""
"R115","10k, 1%","TopLayer","RES0201","18.6346","23.5250","180",""
"R114","12.7k, 1%","TopLayer","RES0201","20.1446","23.5500","180",""
"X4","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","31.6500","2.3500","0","CONN UMC RCPT STR 50 OHM SMD"
"IC31","LD39100PUR","TopLayer","LD39100PUR","14.8000","8.8000","270",""
"IC28","LD39100PUR","TopLayer","LD39100PUR","19.4000","21.1000","360",""
"FR50","220R, 0.9A","TopLayer","RES0402","15.7000","11.9995","360",""
"FR49","220R, 0.9A","TopLayer","RES0402","16.2005","22.0000","90",""
"ESD2","ESD8472","TopLayer","ESD8472_X3DFN2","38.5750","5.4500","90",""
"ESD1","ESD8472","TopLayer","ESD8472_X3DFN2","31.4250","24.5250","180",""
"ESD4","ESD8472","TopLayer","ESD8472_X3DFN2","31.4250","5.0750","180",""
"ESD3","ESD8472","TopLayer","ESD8472_X3DFN2","38.3250","24.6500","180",""
"C219","100pF, 50V","TopLayer","CAP0201","13.6800","6.8045","180",""
"C217","4.7uF, 6.3V","TopLayer","CAP0402","15.7000","6.6354","360",""
"C216","4.7uF, 6.3V","TopLayer","CAP0402","15.7000","10.9495","360",""
"C210","100pF, 50V","TopLayer","CAP0201","21.4205","19.9800","270",""
"C206","4.7uF, 6.3V","TopLayer","CAP0402","21.5646","22.0000","90",""
"C205","4.7uF, 6.3V","TopLayer","CAP0402","17.2505","22.0000","90",""
"T8","3600BL14M050","BottomLayer","3600BL14M050_balun_0603","40.4827","7.8045","360",""
"T6","B0322J5050AHF","BottomLayer","Anaren_0805_balun_B0322J5050AHF","40.7345","9.9045","360",""
"T2","3600BL14M050","BottomLayer","3600BL14M050_balun_0603","33.9500","28.2803","90",""
"T7","3600BL14M050","TopLayer","3600BL14M050_balun_0603","41.1500","16.4000","0",""
"T5","B0322J5050AHF","BottomLayer","Anaren_0805_balun_B0322J5050AHF","38.8750","5.7500","360",""
"T1","3600BL14M050","BottomLayer","3600BL14M050_balun_0603","41.4510","20.0500","360",""
"IC6","SKY13330-397LF","BottomLayer","SKY13330-397LF_RF_SW_QFN12","37.8500","27.2750","180",""
"IC4","SKY13414-485LF","BottomLayer","SKY13414-485LF_RF_SW_QFN14","40.1000","13.6500","180",""
"IC5","SKY13330-397LF","BottomLayer","SKY13330-397LF_RF_SW_QFN12","41.3750","22.4750","360",""
"IC3","SKY13414-485LF","TopLayer","SKY13414-485LF_RF_SW_QFN14","42.7500","8.8750","180",""
"FR4","600R, 0.27A","TopLayer","RES0201","42.4000","11.2250","360",""
"FR2","600R, 0.27A","BottomLayer","RES0201","35.3750","27.6050","270",""
"FR1","600R, 0.27A","BottomLayer","RES0201","45.0750","23.1000","90",""
"FR3","600R, 0.27A","TopLayer","RES0201","44.7250","10.7350","90",""
"C34","100nF, 6.3V","BottomLayer","CAP0201","41.6750","12.3250","90",""
"C32","1nF, 25V","BottomLayer","CAP0201","40.7250","11.8500","360",""
"C31","1nF, 25V","BottomLayer","CAP0201","39.5985","11.9100","180",""
"C28","100nF, 6.3V","BottomLayer","CAP0201","36.1250","27.6050","90",""
"C26","1nF, 25V","BottomLayer","CAP0201","36.1000","26.4500","270",""
"C33","100nF, 6.3V","TopLayer","CAP0201","44.5500","9.6000","270",""
"C30","1nF, 25V","TopLayer","CAP0201","43.5000","10.5250","360",""
"C29","1nF, 25V","TopLayer","CAP0201","42.4000","10.5250","180",""
"C27","100nF, 6.3V","BottomLayer","CAP0201","44.4250","23.1000","270",""
"C25","1nF, 25V","BottomLayer","CAP0201","43.0200","23.2550","90",""
"FL1","Fiducial","TopLayer","Fiducial_local","24.0250","22.3500","0",""
"T3","TC1-1-13M-45+","TopLayer","TC1-1-13MA+_JA4220-AL_","27.1500","26.9750","0",""
"T9","TC1-1-13M-45+","TopLayer","TC1-1-13MA+_JA4220-AL_","42.6379","13.6000","270",""
"X5","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","2.7250","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"X3","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","38.5500","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"X1","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","31.6500","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"X2","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","38.5500","2.3500","360","CONN UMC RCPT STR 50 OHM SMD"
"MECH2","BMI-S-202-F","TopLayer","BMI-S-202-F_RF_SHIELD_FRAME_v3","37.9092","14.8500","0",""
"MN28","100nF, 16V","BottomLayer","CAP0402","27.7000","24.6500","90",""
"MN26","2pF, 50V","BottomLayer","CAP0402","28.2000","26.2000","360",""
"MN25","1pF, 50V","BottomLayer","CAP0402","28.2000","23.1000","180",""
"MN22","100nF, 16V","BottomLayer","CAP0402","28.7000","24.6500","270",""
"MN20","0R","BottomLayer","RES0402","29.2000","22.0500","360",""
"MN19","0R","BottomLayer","RES0402","27.2000","22.0500","180",""
"MN16","100uH","BottomLayer","RES0805","29.9750","24.1250","90",""
"MN15","100uH","BottomLayer","RES0805","26.4250","24.1250","90",""
"MN12","10 pF, 50V","BottomLayer","CAP0402","34.4500","25.3000","270",""
"MN8","0.5pF","BottomLayer","CAP0402","33.9500","26.8500","360",""
"MN10","1pF","BottomLayer","CAP0402","33.9500","23.7500","180",""
"MN6","10 pF, 50V","BottomLayer","CAP0402","33.4500","25.3000","90",""
"MN4","10 nH, 5%","BottomLayer","RES0402","32.9500","22.7000","180",""
"MN3","10 nH, 5%","BottomLayer","RES0402","34.9500","22.7000","360",""
"MN35","470pF, 50V","BottomLayer","CAP0402","35.6975","5.2535","180",""
"MN33","1pF, 50V","BottomLayer","CAP0402","34.1475","5.7535","90",""
"MN31","10 nH, 5%","BottomLayer","RES0402","37.2475","5.7535","90",""
"MN30","470pF, 50V","BottomLayer","CAP0402","35.6975","6.2535","180",""
"C17","100nF, 6.3V","BottomLayer","CAP0201","30.2500","26.6000","360",""
"C13","100pF, 50V","BottomLayer","CAP0201","26.1500","25.9500","360",""
"C14","100pF, 50V","BottomLayer","CAP0201","30.2500","25.9500","180",""
"C18","100nF, 6.3V","BottomLayer","CAP0201","26.1500","26.6000","180",""
"C10","100nF, 6.3V","BottomLayer","CAP0201","35.8300","24.2500","360",""
"C7","100pF, 50V","BottomLayer","CAP0201","35.8300","23.6000","180",""
"C8","100nF, 6.3V","BottomLayer","CAP0201","32.0700","24.2500","180",""
"C4","100pF, 50V","BottomLayer","CAP0201","32.0700","23.6000","360",""
"MN52","100pF, 50V","TopLayer","CAP0402","37.9879","14.1000","180",""
"MN50","0.8pF","TopLayer","CAP0402","36.4380","13.6000","270",""
"MN48","10 nH, 5%","TopLayer","RES0402","39.5879","13.6000","270",""
"MN46","100pF, 50V","TopLayer","CAP0402","37.9879","13.1000","180",""
"MN44","10 pF, 50V","BottomLayer","CAP0402","37.5025","7.3045","180",""
"MN42","1pF, 50V","BottomLayer","CAP0402","35.9525","7.8045","90",""
"MN40","0.5pF, 50V","BottomLayer","CAP0402","39.0525","7.8045","90",""
"MN38","10 pF, 50V","BottomLayer","CAP0402","37.5025","8.3045","180",""
"MN36","470pF, 50V","BottomLayer","CAP0402","37.5025","9.4045","180",""
"MN34","1pF, 50V","BottomLayer","CAP0402","35.9525","9.9045","90",""
"MN32","10 nH, 5%","BottomLayer","RES0402","39.0525","9.9045","90",""
"MN29","470pF, 50V","BottomLayer","CAP0402","37.5025","10.4045","180",""
"L9","0.47uH, 4A","BottomLayer","IND0806","11.9250","1.6500","90",""
